iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
442,41, 10, 2, 26.543093, 26.839420, 1
443,42, 9, 0, 15.578664, 15.676604, 1
444,42, 7, 1, 4.560614, 4.535478, 1
445,42, 10, 2, 26.839420, 27.135855, 1
446,42, 5, 3, 2.375783, 2.405667, 1
447,42, 6, 5, 16.083908, 16.410004, 1
448,42, 6, 0, 9.140074, 9.341513, 1
449,42, 7, 1, 4.535478, 4.510868, 1
450,42, 9, 0, 15.676604, 15.774416, 1
451,42, 10, 2, 27.135855, 27.432392, 1
452,43, 9, 0, 15.774416, 15.872099, 1
453,43, 7, 1, 4.510868, 4.486773, 1
454,43, 10, 2, 27.432392, 27.729031, 1
455,43, 5, 3, 2.405667, 2.435139, 1
456,43, 6, 5, 16.410004, 16.736359, 1
457,43, 6, 0, 9.341513, 9.543379, 1
458,43, 7, 1, 4.486773, 4.463185, 1
459,43, 9, 0, 15.872099, 15.969655, 1
460,43, 10, 2, 27.729031, 28.025770, 1
461,44, 9, 0, 15.969655, 16.067085, 1
462,44, 7, 1, 4.463185, 4.440094, 1
463,44, 10, 2, 28.025770, 28.322607, 1
464,44, 5, 3, 2.435139, 2.464207, 1
465,44, 6, 5, 16.736359, 17.062967, 1
466,44, 6, 0, 9.543379, 9.745659, 1
467,44, 7, 1, 4.440094, 4.417492, 1
468,44, 9, 0, 16.067085, 16.164389, 1
469,44, 10, 2, 28.322607, 28.619541, 1
470,45, 9, 0, 16.164389, 16.261568, 1
471,45, 7, 1, 4.417492, 4.395369, 1
472,45, 10, 2, 28.619541, 28.916573, 1
473,45, 5, 3, 2.464207, 2.492882, 1
474,45, 6, 5, 17.062967, 17.389822, 1
475,45, 6, 0, 9.745659, 9.948340, 1
476,45, 7, 1, 4.395369, 4.373717, 1
477,45, 9, 0, 16.261568, 16.358624, 1
478,45, 10, 2, 28.916573, 29.213697, 1
479,46, 9, 0, 16.358624, 16.455557, 1
480,46, 7, 1, 4.373717, 4.352527, 1
481,46, 10, 2, 29.213697, 29.510916, 1
482,46, 5, 3, 2.492882, 2.521171, 1
483,46, 6, 5, 17.389822, 17.716917, 1
484,46, 6, 0, 9.948340, 10.151411, 1
485,46, 7, 1, 4.352527, 4.331790, 1
486,46, 9, 0, 16.455557, 16.552366, 1
487,46, 10, 2, 29.510916, 29.808226, 1
488,47, 9, 0, 16.552366, 16.649055, 1
489,47, 7, 1, 4.331790, 4.311498, 1
490,47, 10, 2, 29.808226, 30.105627, 1
491,47, 5, 3, 2.521171, 2.549084, 1
492,47, 6, 5, 17.716917, 18.044247, 1
493,47, 6, 0, 10.151411, 10.354860, 1
494,47, 7, 1, 4.311498, 4.291643, 1
495,47, 9, 0, 16.649055, 16.745623, 1
496,47, 10, 2, 30.105627, 30.403116, 1
497,48, 9, 0, 16.745623, 16.842070, 1
498,48, 7, 1, 4.291643, 4.272216, 1
499,48, 10, 2, 30.403116, 30.700695, 1
500,48, 5, 3, 2.549084, 2.576628, 1
501,48, 6, 5, 18.044247, 18.371807, 1
502,48, 6, 0, 10.354860, 10.558677, 1
503,48, 7, 1, 4.272216, 4.253210, 1
504,48, 9, 0, 16.842070, 16.938398, 1
505,48, 10, 2, 30.700695, 30.998360, 1
506,49, 9, 0, 16.938398, 17.034607, 1
507,49, 7, 1, 4.253210, 4.234616, 1
508,49, 10, 2, 30.998360, 31.296110, 1
509,49, 5, 3, 2.576628, 2.603811, 1
510,49, 6, 5, 18.371807, 18.699591, 1
511,49, 6, 0, 10.558677, 10.762850, 1
512,49, 7, 1, 4.234616, 4.216426, 1
513,49, 9, 0, 17.034607, 17.130699, 1
514,49, 10, 2, 31.296110, 31.593945, 1
515,50, 9, 0, 17.130699, 17.226673, 1
516,50, 7, 1, 4.216426, 4.198632, 1
517,50, 10, 2, 31.593945, 31.891863, 1
518,50, 5, 3, 2.603811, 2.630641, 1
519,50, 6, 5, 18.699591, 19.027594, 1
520,50, 6, 0, 10.762850, 10.967369, 1
521,50, 7, 1, 4.198632, 4.181228, 1
522,50, 9, 0, 17.226673, 17.322531, 1
523,50, 10, 2, 31.891863, 32.189861, 1
524,51, 9, 0, 17.322531, 17.418272, 1
525,51, 7, 1, 4.181228, 4.164204, 1
526,51, 10, 2, 32.189861, 32.487942, 1
527,51, 5, 3, 2.630641, 2.657125, 1
528,51, 6, 5, 19.027594, 19.355810, 1
529,51, 6, 0, 10.967369, 11.172226, 1
530,51, 7, 1, 4.164204, 4.147554, 1
531,51, 9, 0, 17.418272, 17.513899, 1
532,51, 10, 2, 32.487942, 32.786102, 1
533,52, 9, 0, 17.513899, 17.609411, 1
534,52, 7, 1, 4.147554, 4.131271, 1
535,52, 10, 2, 32.786102, 33.084343, 1
536,52, 5, 3, 2.657125, 2.683269, 1
537,52, 6, 5, 19.355810, 19.684237, 1
538,52, 6, 0, 11.172226, 11.377411, 1
539,52, 7, 1, 4.131271, 4.115347, 1
540,52, 9, 0, 17.609411, 17.704809, 1
541,52, 10, 2, 33.084343, 33.382660, 1
542,53, 9, 0, 17.704809, 17.800095, 1
543,53, 7, 1, 4.115347, 4.099775, 1
544,53, 10, 2, 33.382660, 33.681057, 1
545,53, 5, 3, 2.683269, 2.709082, 1
546,53, 6, 5, 19.684237, 20.012867, 1
547,53, 6, 0, 11.377411, 11.582915, 1
548,53, 7, 1, 4.099775, 4.084548, 1
549,53, 9, 0, 17.800095, 17.895267, 1
550,53, 10, 2, 33.681057, 33.979530, 1
551,54, 9, 0, 17.895267, 17.990330, 1
552,54, 7, 1, 4.084548, 4.069660, 1
553,54, 10, 2, 33.979530, 34.278076, 1
554,54, 5, 3, 2.709082, 2.734569, 1
555,54, 6, 5, 20.012867, 20.341698, 1
556,54, 6, 0, 11.582915, 11.788732, 1
