iteration,round, vertex1, vertex2, old_weight, new_weight, accepted
304,26, 9, 0, 0.000000, 0.000000, 1
305,27, 1, 0, 0.000000, 0.000000, 1
306,27, 8, 1, 0.437085, 0.436882, 1
307,27, 2, 0, 0.000000, 0.000000, 1
308,27, 4, 3, 0.470308, 0.470276, 1
309,27, 4, 3, 0.470276, 0.470248, 1
310,27, 7, 5, 0.000000, 0.000000, 0
311,27, 6, 1, 0.000000, 0.000000, 0
312,27, 7, 1, 0.000000, 0.000000, 0
313,27, 8, 5, 0.000000, 0.000000, 0
314,27, 9, 0, 0.000000, 0.000000, 1
315,28, 1, 0, 0.000000, 0.000000, 1
316,28, 8, 1, 0.436882, 0.436699, 1
317,28, 2, 0, 0.000000, 0.000000, 1
318,28, 4, 3, 0.470248, 0.470224, 1
319,28, 4, 3, 0.470224, 0.470204, 1
320,28, 7, 5, 0.000000, 0.000000, 0
321,28, 6, 1, 0.000000, 0.000000, 0
322,28, 7, 1, 0.000000, 0.000000, 0
323,28, 8, 5, 0.000000, 0.000000, 0
324,28, 9, 0, 0.000000, 0.000000, 1
325,29, 1, 0, 0.000000, 0.000000, 1
326,29, 8, 1, 0.436699, 0.436534, 1
327,29, 2, 0, 0.000000, 0.000000, 1
328,29, 4, 3, 0.470204, 0.470187, 1
329,29, 4, 3, 0.470187, 0.470173, 1
330,29, 7, 5, 0.000000, 0.000000, 0
331,29, 6, 1, 0.000000, 0.000000, 0
332,29, 7, 1, 0.000000, 0.000000, 0
333,29, 8, 5, 0.000000, 0.000000, 0
334,29, 9, 0, 0.000000, 0.000000, 1
335,30, 1, 0, 0.000000, 0.000000, 1
336,30, 8, 1, 0.436534, 0.436386, 1
337,30, 2, 0, 0.000000, 0.000000, 1
338,30, 4, 3, 0.470173, 0.470161, 1
339,30, 4, 3, 0.470161, 0.470150, 1
340,30, 7, 5, 0.000000, 0.000000, 0
341,30, 6, 1, 0.000000, 0.000000, 0
342,30, 7, 1, 0.000000, 0.000000, 0
343,30, 8, 5, 0.000000, 0.000000, 0
344,30, 9, 0, 0.000000, 0.000000, 1
345,31, 1, 0, 0.000000, 0.000000, 1
346,31, 8, 1, 0.436386, 0.436252, 1
347,31, 2, 0, 0.000000, 0.000000, 1
348,31, 4, 3, 0.470150, 0.470142, 1
349,31, 4, 3, 0.470142, 0.470134, 1
350,31, 7, 5, 0.000000, 0.000000, 0
351,31, 6, 1, 0.000000, 0.000000, 0
352,31, 7, 1, 0.000000, 0.000000, 0
353,31, 8, 5, 0.000000, 0.000000, 0
354,31, 9, 0, 0.000000, 0.000000, 1
355,32, 1, 0, 0.000000, 0.000000, 1
356,32, 8, 1, 0.436252, 0.436132, 1
357,32, 2, 0, 0.000000, 0.000000, 1
358,32, 4, 3, 0.470134, 0.470128, 1
359,32, 4, 3, 0.470128, 0.470123, 1
360,32, 7, 5, 0.000000, 0.000000, 0
361,32, 6, 1, 0.000000, 0.000000, 0
362,32, 7, 1, 0.000000, 0.000000, 0
363,32, 8, 5, 0.000000, 0.000000, 0
364,32, 9, 0, 0.000000, 0.000000, 1
365,33, 1, 0, 0.000000, 0.000000, 1
366,33, 8, 1, 0.436132, 0.436024, 1
367,33, 2, 0, 0.000000, 0.000000, 1
368,33, 4, 3, 0.470123, 0.470118, 1
369,33, 4, 3, 0.470118, 0.470114, 1
370,33, 7, 5, 0.000000, 0.000000, 0
371,33, 6, 1, 0.000000, 0.000000, 0
372,33, 7, 1, 0.000000, 0.000000, 0
373,33, 8, 5, 0.000000, 0.000000, 0
374,33, 9, 0, 0.000000, 0.000000, 1
375,34, 1, 0, 0.000000, 0.000000, 1
